,label,review
63537,0,人 贪婪 残忍 虚荣 令人心寒[骷髅][伤心]
81798,0,查得到出轨，斗得过小三……//@360安全卫士: 妈妈们看了都觉得特别好，最后都给老公买了一个。//@林刚: 我家娘子看了后赞不绝口，说出来后一定给我装一只！[泪]
21801,1,还有十几分钟，节目就要开始了，大家一起期待一下吧！[爱你]@诗韵梦寻 @穆杉伯男 @麦田计划 @背包客小鹏 @微尘基金 @房产隐形人 @80公升官博
101344,0,[怒][怒][怒] //@小狗走天下:??微博
15209,1,"[哈哈]学习爱,三十岁才开始,有点晚?."
45252,1,【新浪山东微旅行】#九如山一日游#吃饭喽！山水绿林间，饱餐一顿，大碗喝汤，干了！[嘻嘻]@九如山瀑布群风景区
75385,0,眼线//@时尚趣味馆: 林夕不只写出自己的心声啊，是写普天之下所有有情人的心声啊。。。~[泪]
17597,1,#天津喜来登大酒店/天津天气# 这个季节天津，越来越习惯10点以后再看窗外～[哈哈]
99015,0,我最爱的Hachi！ //@冷笑话精选:哭的最惨的电影 没有之一！！[抓狂]
83664,0,@Seven君 能解释下为什么你100多个好友转发你的微薄祝我生日快乐吗？[失望]我被吓到了！
38854,1,会不会一夜暴红啊//@黄珏JJ：据说看到此照3秒内转发，九月必将大吉大利[哈哈]
7595,1,可以自荐吗 [抓狂] //@张川-致景投资:欢迎牛人加入 @王淮Harry //@驴妈妈旅游网洪清华: 有劳各位朋友转发推荐，推荐成功奖励济州岛4晚5日双人浪漫游哦。。[哈哈]
58174,1,#维他命特派员说#[亲亲][挤眼]
79480,0,@ilovemint [衰][衰][衰]
84625,0,The internet speed today is horriable[抓狂]
54107,1,[哈哈]//@扎心话: 哈哈 经典！花钱越多，男女关系越稳定 [哈哈]
17337,1,一条鲈鱼两吃，清蒸+炖汤，吃的老饱了[偷笑]，我是勤俭持家的贤惠羊[太开心][太开心]
104466,0,[泪][泪]//@一起神吐槽:一个人吃饭...[生病]
96934,0,凌晨醒来，看到这个，说不尽的酸楚感[泪] //@南京周末:真的不能改了！//@新闻矿工:不要欺人太甚，以免引爆火药筒！//
91340,0,总是不停的告诉自己，要早睡，不能熬夜。。。可这两天还是忍不住抱着书，一直到了天边微亮才作罢。唉。。。怎么才能改掉这个坏毛病呢[失望]
107088,0,"可爱的宝贝,佳莉预祝你生快乐!还有三天就是你周岁了,别人家的爸爸可能都会为他女儿你操办酒席,可是,爸爸还飘在北京,还在努力工作,为了你将来能有个好环境,原谅不能回来陪你.让奶奶陪你去照相馆吧,留下你一岁的童年时光吧.[泪][泪][泪]爸爸很对不起你.远念."
57344,1,周末了，心情好，露个脸，有没有比在上海的办公桌收拾的不乱点？[嘻嘻][可爱][偷笑][哈哈]@风系云端 @失忆心 @米佳佳Penny
81673,0,啊呀我看成全北京几亿人民[衰][衰][衰]
115683,0,我先睡了哦！你去替我亲亲我的大美图[亲亲] //@云卷云舒的胡言乱语:好！//@大眼儿猫咪: 故意不带的对不对？故意下次和我一起的对不对？我懂你的[爱你] //@云卷云舒的胡言乱语:没拍照，因为忘了带电话了//@大眼儿猫咪: 请把冒尖餐厅的攻略尽快整理好，谢谢！ //@云卷云舒的胡言乱语:就是管不住嘴 [泪]
29599,1,嗯，我这次拍的都是小片儿，大片在这儿呢[嘻嘻]欢迎围观
39182,1,偶去过两个~ [可爱]
107010,0,这帮杂种擦的！ //@相濡语墨:[怒] //@新京报:[怒]//@央视新闻: #第一口奶黑幕#【医生护士赚钱利器：新生儿的“第一口奶”】为保证婴儿第一口奶是自家品牌的奶粉，多美滋每年都以各种形式给医院送钱，给医生、护士打款。多美滋每年在天津一个地区，花费在医院上的维护费就超过三百万！
97393,0,[偷笑][偷笑]//@海鲜味儿的喵CcCcCc:[泪][泪][泪][泪][泪] 看看人家看看人家 //@北京五洲皇冠假日酒店:@海鲜味儿的喵CcCcCc
48720,1,[嘻嘻] 太可爱了！
10519,1,#我不是明星#最后一位登场的嘉宾是@葛兆恩_宝弟 。上期排名最后的他看起来已经做好了逆袭的准备，16岁的他穿起白色西装也是非常有型，宝弟！看你的啦！[鼓掌]
20278,1,朋友真多，希望大家今天都有收获[鼓掌] 我在:http://t.cn/zYFLZim
46772,1,最萌熊猫冬季保暖摄影帽[哈哈]
94642,0,@瑞蒙哥 [偷笑][偷笑]你，赶紧抓萝莉去，我帮你留意哈[哈哈]@Michael_MediaV 二叔，你看这个，笑死我了，水瓶座上榜耶 //@ijessie宝贝:@ING蕾 @king_阿门 @大大大薇 @V娜沙小姐 @?胖孓_zx @jellytina 大叔攻略啊！！[泪]//@牛人牛事大搜索: 转发微博
81481,0,感觉自己就是歌曲里的那匹狼，只是恐怕这世上再已难觅歌曲里的羊了。--------  汤潮 -狼爱上羊-http://t.cn/h0c0R    （一段看似荒诞却绝对凄美的爱情）[伤心]
106112,0,【曝河南一派出所长揪女孩头发强行拖行十几米】[怒][怒][怒] 18日，一段视频受到关注：一男子双手扯住一姑娘长发强行拖行十几米。而劝架的村民惊恐万状，高呼“她还是个小孩，放过她吧”！“老辛”说，凶手是鹿邑县赵村乡派出所长张显峰。http://t.cn/zYoObDW 视频：http://t.cn/zYoNNZn @地球真的哭了
87278,0,"靠! 这还有人性吗? 一起声讨这两个禽兽不如的畜生! ! 请有关部门和义士出手赶快把小姑娘解救出来吧!! //@王虎-虎子:妈的枪毙5分钟/@郭涛-Mix:还是人不[怒骂][怒骂] //@魏小文a大博:ctdy的,剁了这帮畜牲~怎么不立法啊[怒][怒][怒?//@音响海坤儿:估计父母是有精神疾病的吧！ //@崔童少爷:毙了丫丫丫的"
106944,0,万事不宜啊[衰] //@爱_咋咋:尼玛，我初一初二都睡了个饱，今天早早起了。[鄙视][右哼哼][左哼哼] //@幸福松山湖:相应号召，坚决不起床！
108292,0,"今晚发了四条吃毒药的，郁闷! //@执迷不悔的LEO:[衰]//@揭露上海:【后续】【来伊份上市在即,如此也能上市吗[怒骂]？！】来伊份4月19日披露招股书，拟发行5000万股，在A股上市[怒]！【Up Your Sister！！！[怒骂][怒骂][怒骂]】"
80987,0,各种偷拍，抓拍，互拍，摆拍，太欢乐了//@Vivian靓雅雅:@黑摄会被抢注 [偷笑] //@游弋yoyi: 实在是太搞了，第一张还特地“修片”了，这才是旅行中最有意思的地方，舍不得走了[泪]
99432,0,臭不要脸的[怒] //@周?-小尖果儿: 太恨人了！没人性！//@连兴社李松岩://@徐嘉阳老师: 不明身份的名字叫:狗日的！//@喜波音乐://@于建嵘:谢谢支持！希正义之声传遍全球。几十人、开着用纳税人钱买的车，以城市整洁为由，公然抢夺由全国爱心人士捐赠给街头流浪者保命的衣被。你们良心何在？
95802,0,晚餐松鹤楼己好友搞定果然和上次一样的失望，桂鱼不新鲜也没有炸透，唯一响油鳝糊还是一样的好吃，萝卜素几煲也很赞，其他无爱，河虾口感不错但鲜味不足，因为房高起码7米好像在冰窖里吃饭呀[泪][泪][泪]
64617,0,读下来也不适合再往名片上印鸟！[泪][可怜]
12856,1,这也是小编最爱的配置组合[可爱]
51490,1,我不确定能否活到那会[哼] //@c哈哈:我也来凑个热闹，@大大大老沈 和你永远幸福哦~~~错过了2013、1、4可以等2033、4、4领证嘛[偷笑]哈哈 回头咱四个组团去[嘻嘻]//@傻呱仙草仙儿仙儿的: 啊哈哈，我也来凑个热闹，@刘金霏 生日快乐~~和@c哈哈 幸福哦~~[蛋糕]
77958,0,25岁之前要干的事情， 我过了 25了咋办咋办。@M_M笑悠 @残像k @混在北京的东北银 [泪]//@围脖经典语录: 25岁之前要极尽疯狂！！
39458,1,昨晚上惊喜一波又一大波的涌来，我那小心脏到今儿个还没平静。咕咚咚咕咚咚的。捣鼓着不年不节收到的各种礼物。。。嘿嘿嘿。。生活就这么样儿的一直美好下去~[爱你]
48751,1,哈哈，感谢@李小侠-幽荷听雨送的百事可乐“MJ”限量纪念版[亲亲][太开心]
28515,1,新浪微博达人夜开心现场[嘻嘻][嘻嘻][嘻嘻]
6856,1,北京再一次欢迎您回来[嘻嘻]
52450,1,[哈哈]新都桥板#林峰#温泉山庄板#钟嘉欣#[哈哈]亲们你们在旅行的时候遇到过哪些长得像明星的？？[偷乐]
78737,0,"回覆@莎拉?:我是??人?？[思考] //@莎拉?:转发此微博:?哎呀呀！被微博界的狗仔偷拍，?怪今天?姐?????打，肯定是在烙人呀！emi姐，保重！ // @黄韵玲KAY :哇,,,你?,,李?美你真以???只有我????居阿,[抓狂] ,只能??好那天我?睡著,, // @KwanChiu :?.......... //@KwanChiu:[睡?]"
115987,0,早起到现在一口东西还没吃~先喝上了~胃难受~[抓狂]
74655,0,有社交障碍症的从少爷，因为一跟其它狗狗在一起就要打架，所以只能勒令它远离群狗。。。背影好凄凉有木有[泪]
34350,1,出发开会开会，充实的生活[嘻嘻]
62260,0,坐60路回家。车上一股强劲的臭味快让我窒息！谁在车上大便了吗？！[抓狂][抓狂][抓狂][抓狂]
65070,0,欧洲非洲都相继被国人旅游团占领了。 攒钱去南极吧[抓狂]
53035,1,凌晨出发是英明的！[哈哈]
7490,1,[鼓掌]澳洲好声音，第一场。你为谁转身？ //@张艳京-美熙:@张晓鹏jonathan
19844,1,在小区找到一家spa小店，2个小时才128元，自己带精油的话98元！小姑娘挣这辛苦钱可真是不容易啊！不交税，没有华丽的装修，[嘻嘻]原来物价可以这么便宜的！
77710,0,//@时尚芭莎:?真正的爱，是没有任何条件的…… //@皮皮猎:“要让自己的身体永远美丽，要旅行，要阅读，要用理想和别人交换劳动，要爱――要没有任何条件的盲目爱……”看完，不禁打激灵，又是一段让人铭感于心的温暖话语[泪][泪][泪]//@鲁朵雅：无
38235,1,这麻将打的，终于赢一回?容易么.....一个个讲着笑话打麻将，乐得我肚子疼。个个郭德纲是不是？！[给力][偷笑][偷笑][鼓掌]
112506,0,[鼓掌] //@_小傻蛋_:我看成了：他信杯[晕] // @我麦子 :[鼓掌] 这张是今晚糖主最先出来的图片了[鼓掌]
20963,1,//@当时我就泪奔了:有意思~[哈哈]
112920,0,居然补不到卧铺票被催啊[泪]
65169,0,"有了微博后常见 //@三个宝宝:这是咋了？  //@土豆夜行:[怒]  //@dududad-徐震:以前不理解，经历北清创意园的事情后，能体会这些老师的无奈。N证齐全的房子偏就有问题，找政府就被当球踢。火大的人弄点动静就被关到局子里。两个字""无奈"""
53188,1,笑喷了！ //@蓝蓝占星:「最后一句之前发生了什么」[疑问][嘻嘻]
35989,1,[嘻嘻]好浪漫。 //@可爱宠物中心:[爱你]
93862,0,[衰]无比抓狂。我的驾照渺茫啊。
92322,0,回复@乌镇西栅台客栈--阿麦:征求店员！处理点单、接待、料理等工作的店员！有兴趣的火速来报名[兔子]乌镇西栅景区内台客栈台湾小吃 //@乌镇西栅台客栈--阿麦:专业的我都快找不着北了[晕] //@乌镇刀哥:乌镇台客栈WANTED！客户关系处理与维护管理师！台湾美食研究所研究及操作员！[兔子]
90999,0,突然意识到自己是多么无知！[晕]
94298,0,翻了他们了！道德何在！@平安北京  //@捍卫北京的牙医晖子:[抓狂]//@北京往事网站:[挖鼻屎] 女生非要加入怎么办呢？ 这样吧 未来组织清粘活动十人起组 男人比例不能低于七成！//@捍卫北京的牙医晖子: [吃惊]@北京往事网站 咱们下次清粘我申请不要带女士参加了，太危险！
42934,1,回复@瓯2011:为四川国际电视节鼓掌！[鼓掌][鼓掌][鼓掌] //@瓯2011:有作品的欢迎参评，无作品的感谢关注转发。[嘻嘻]@爱上纪录片 @蜗居_棒 @CCTV9纪录 @纪录片人陈钦 @纪录片人李汝建 @老查围脖 @秋天的风simple @冉朵朵巴黎Paris @迷恋流浪 @杨畅娃 @一剑如故 @影展网 @在桥上看风景楼上贵姓 @3kstone
26029,1,[哈哈][哈哈][哈哈]@荷风浅浅 //@北京美食探店:这种心情太能理解了！[心]
111822,0,[蜡烛][蜡烛][泪]
104992,0,请问统计局哪个地区待遇这么好我也搬去 //@招财坤Clinique:靠！每个月物业都不止这些啊！[怒]   //@程鸡鸡: //@沪港小生：中国统计局说……中国人每月住房支出平均仅111元！[哈哈]
4309,1,还能教我拉花？//@蓝湾咖啡万达广场店: 送到你那估计熊就成猪了...[哈哈][哈哈]//@主播大刚:小熊咖啡，可以送外卖嘛……
20371,1,//@菁制美食:蜂蜜水和酸奶，一个都不能少！[嘻嘻]
71879,0,主要是不重视。在开幕式前花大钱搞什么北京祝福你的无聊晚会，舍不得花钱买线路信号！ //@幸福关玲:声音太糟糕了！不过据说是故意要现场感的[晕][失望]
22800,1,10元人民币[嘻嘻]//@一步1未来:多少人民币啊
34890,1,感谢//@徐州同城会:[哈哈]
36557,1,五天旅程，终于回到台北。这第一次到北京，开心满满啊！除了认识果壳网一群很酷的好朋友外，最开心是看到好多修 Coursera 课程的学生同学们的热情，真的很让我感动啊！当老师的最开心的莫过于此了！感谢 @姬十三、感谢 @果壳网，更要感谢那些来看老湿的同学们！期待下次有机会再去北京见大家！[太开心]
51850,1,我十分想知道曼陀罗这姿势如何练习?[哈哈] //@重口味剩女:[拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头] [拳头]
15902,1,回复@嘞哦的嘞哦的嘞咦哦:亲看到俺们蛋糕的个头硕大  退缩了吧[哈哈][爱你] //@嘞哦的嘞哦的嘞咦哦:我打劫芒果蛋糕[哈哈]
45228,1,[哈哈]//@草根原创精选:转发微博
66776,0,今天要飞的地方很冷很冷的噢！羽绒服羽绒裤伺候着，全副武装[熊猫][衰]
83930,0,想到高数了！[衰]@言午日免 @板凳脚上长了个小豚 @Quinnran @赵五一 @倚竹VS听雨
60744,0,狗东西，我回家了你都不想我，你不是人[抓狂][抓狂][抓狂]
68910,0,杨洋真不理解微信上的一些人，不管是东莞火了，还是昆明着了，又或者#马航飞机失事#了，朋友圈永远都是在卖衣服，卖包包……对其他事情就像完全部知道一样[抓狂]晚安
83581,0,美丽鸡冻希拉里！2013年2月7日魔都浦东机场午时余分出现一胖胖女在4度飘雪天气下身穿黑色纱制T恤从T2往T1狂奔@Padmesun @FM小李飞到 我昨天穿的那件衫[泪]  ！如果围脖微信有照片流出请淡定接受！不管咋说，我赶上了，在等待回长白山登机口了！图片来自网络，表达观点之用！
8465,1,[嘻嘻]A组:波兰，B组:荷兰，C组:爱尔兰，D组:英格兰:兰你妹，老子叫不列颠…乌克兰:卧槽…[哈哈]
95435,0,[衰]一回家奶奶就开始唠叨，说我还不找老公～然后又接着说我弟！比我们爹妈还操心啊 我在:http://t.cn/zYVbg0M
101830,0,回复 @朱惑木棉花:那天光线不好，如果有晚霞照在它的pp上，那更性感了。 //@朱惑木棉花:哇，真的会晕耶，销魂的PP[晕][哈哈]
18912,1,建议来的正是时候[可爱]
52149,1,这是一套用生命拍摄的照片，据说片中人Kate Upton拍完照片后出现了失聪等多种极寒后遗症?让我们大量转发以示支持吧！[鼓掌][鼓掌][鼓掌]
106424,0,回复@evonne木木:亚航现在开通从澳门直飞清迈的航线，200多人民币单程含税 //@evonne木木:回复@Pinkie尾指:顶！！！！边间航空公司啊？？ //@evonne木木:去左“收埋D卡”啊？今年好似劲多人去~我又要去~ //@Pinkie尾指: 好靓啊[抓狂]我要说服老公放弃清迈，马上转路线去pai
